contest,domain,problem,plan,initial_actions,initial_cost,variables,operators,a_variable,a_cluster,sd_flex,sd_time,bsd1_flex,bsd1_cost,bsd1_time,bd_flex,bd_time,t_bsd2_flex,t_bsd2_time,mr_props,mr_clauses,t_mr_flex,t_mr_time,mrr_props,mrr_clauses,t_mrr_flex,t_mrr_time
ipc7,barman,instance-18,sas_plan.1,275,516,353,2346,0,0,0.004336,22.990081,0.004336,516,1800,0.004336,1800,0.004336,1800, , , , , , , , 
ipc7,barman,instance-18,sas_plan.2,264,514,353,2346,0,0,0.003597,20.003312,0.003597,514,1800,0.003597,1800,0.003597,1800, , , , , , , , 
ipc7,barman,instance-19,sas_plan.1,218,441,353,2346,0,0,0.004866,9.919835,0.004866,441,1800,0.004866,1800,0.004866,1800, , , , , , , , 
ipc7,barman,instance-2,sas_plan.1,149,300,210,1392,0,0,0.005964,2.731825,0.005964,300,414.261866,0.324853,499.771528,0.325766,1800, , , , , , , , 
ipc7,barman,instance-2,sas_plan.2,144,286,210,1392,0,0,0.005894,2.471398,0.005894,286,354.134613,0.123065,1800,0.123065,1800,85231,3174777,0.019,1800.513, , , , 
ipc7,barman,instance-20,sas_plan.1,193,407,353,2346,0,0,0.003196,6.791883,0.003196,407,1684.695286,0.097823,1800,0.097823,1800, , , , , , , , 
ipc7,barman,instance-20,sas_plan.2,196,392,353,2346,0,0,0.003953,7.150694,0.003953,392,1748.621261,0.007425,1800,0.007425,1800, , , , , , , , 
ipc7,barman,instance-3,sas_plan.1,179,330,210,1392,0,0,0.007704,4.862881,0.007704,330,930.28507,0.380778,1800,0.380778,1800, , , , , , , , 
ipc7,barman,instance-3,sas_plan.2,140,291,210,1392,0,0,0.00603,2.167597,0.00603,291,314.594528,0.217074,1800,0.217074,1800, , , , , , , , 
ipc7,barman,instance-4,sas_plan.1,156,307,210,1392,0,0,0.007215,3.147952,0.007215,307,541.832292,0.287582,697.949872,0.287582,717.519985, , , , , , , , 
ipc7,barman,instance-5,sas_plan.1,164,342,241,1598,0,0,0.004754,3.687898,0.004754,342,667.767676,0.093858,804.183649,0.093858,843.562377, , , , , , , , 
ipc7,barman,instance-5,sas_plan.2,156,316,241,1598,0,0,0.005008,3.375931,0.005008,316,520.880499,0.205755,1800,0.205755,1800, , , , , , , , 
ipc7,barman,instance-6,sas_plan.1,224,447,241,1598,0,0,0.004076,10.543509,0.004076,447,1800,0.004076,1800,0.004076,1800, , , , , , , , 
ipc7,barman,instance-6,sas_plan.2,227,432,241,1598,0,0,0.004484,11.683578,0.004484,432,1800,0.004484,1800,0.004484,1800, , , , , , , , 
ipc7,barman,instance-7,sas_plan.1,148,317,241,1598,0,0,0.004062,2.815859,0.004062,317,408.712007,0.349835,472.998746,0.349835,1800,83799,3458998,0.002,1800.535, , , , 
ipc7,barman,instance-8,sas_plan.1,162,331,241,1598,0,0,0.003381,3.671868,0.003381,331,651.037411,0.223035,769.633742,0.223035,1800, , , , , , , , 
ipc7,barman,instance-8,sas_plan.2,164,324,241,1598,0,0,0.005061,3.755829,0.005061,324,643.641209,0.253662,785.951629,0.253662,1800, , , , , , , , 
ipc7,barman,instance-9,sas_plan.1,190,395,295,1960,0,0,0.004039,6.455414,0.004039,395,1349.683869,0.470304,1603.865015,0.470304,1800, , , , , , , , 
ipc7,elevator,instance-1,sas_plan.1,82,346,22,2818,4,2,0.378481,0.271993,0.378481,346,6.219854,0.386709,7.787842,0.386709,11.822283,9815,543524,0.435,1592.887, , , , 
ipc7,elevator,instance-10,sas_plan.1,211,1006,49,15278,5,2,0.512698,5.103881,0.512698,1006,390.398131,0.51325,438.008733,0.51325,804.993205, , , , , , , , 
ipc7,elevator,instance-11,sas_plan.1,256,1418,56,26698,8,2,0.41975,9.47933,0.41975,1418,1800,0.41975,1800,0.41975,1800, , , , , , , , 
ipc7,elevator,instance-12,sas_plan.1,267,1110,59,28666,8,2,0.336821,11.529523,0.336821,1110,1800,0.336821,1800,0.336821,1800, , , , , , , , 
ipc7,elevator,instance-13,sas_plan.1,286,1308,62,30634,8,2,0.306425,14.288815,0.306425,1308,1800,0.306425,1800,0.306425,1800, , , , , , , , 
ipc7,elevator,instance-14,sas_plan.1,291,1608,65,32602,8,2,0.479839,14.187528,0.479839,1608,1800,0.479839,1800,0.479839,1800, , , , , , , , 
ipc7,elevator,instance-15,sas_plan.1,290,1227,68,34570,8,2,0.393365,15.654799,0.393365,1227,1800,0.393365,1800,0.393365,1800, , , , , , , , 
ipc7,elevator,instance-16,sas_plan.1,250,1302,56,32090,8,2,0.334335,10.174704,0.334335,1302,1559.651656,0.33822,1800,0.33822,1800, , , , , , , , 
ipc7,elevator,instance-17,sas_plan.1,314,1758,61,36010,8,2,0.421634,20.183972,0.421634,1758,1800,0.421634,1800,0.421634,1800, , , , , , , , 
ipc7,elevator,instance-18,sas_plan.1,315,1749,66,39930,8,2,0.482449,18.018422,0.482449,1749,1800,0.482449,1800,0.482449,1800, , , , , , , , 
ipc7,elevator,instance-19,sas_plan.1,382,2507,71,43850,8,2,0.364338,37.685568,0.364338,2507,1800,0.364338,1800,0.364338,1800, , , , , , , , 
ipc7,elevator,instance-2,sas_plan.1,149,962,31,8366,5,2,0.412357,1.575686,0.412357,962,80.39382,0.487653,111.647648,0.487653,144.118619,26672,3259257,0.406,1800.403, , , , 
ipc7,elevator,instance-20,sas_plan.1,358,1815,76,47770,8,2,0.402595,28.632203,0.402595,1815,1800,0.402595,1800,0.402595,1800, , , , , , , , 
ipc7,elevator,instance-3,sas_plan.1,158,741,37,10670,5,2,0.307692,2.047919,0.313069,741,189.959116,0.367742,228.638202,0.373483,291.103728, , , , , , , , 
ipc7,elevator,instance-4,sas_plan.1,120,619,34,5074,4,2,0.522526,0.815953,0.522526,619,22.538425,0.548167,31.088909,0.548167,53.467709,21848,1686567,0.581,1799.991, , , , 
ipc7,elevator,instance-5,sas_plan.1,114,501,30,4322,4,2,0.43388,0.755965,0.43388,501,25.490889,0.475708,34.950553,0.475708,47.279035,21851,1452432,0.484,1799.267, , , , 
ipc7,elevator,instance-6,sas_plan.1,186,1071,40,11822,5,2,0.445296,3.174657,0.445296,1071,220.411406,0.449929,332.651327,0.450625,496.695351, , , , , , , , 
ipc7,elevator,instance-7,sas_plan.1,170,902,34,9518,5,2,0.38523,2.471939,0.38523,902,185.649357,0.424865,317.644058,0.4271,368.788671, , , , , , , , 
ipc7,elevator,instance-8,sas_plan.1,206,1015,43,12974,5,2,0.386603,4.743712,0.386603,1015,503.744621,0.439583,645.44179,0.439583,905.719024, , , , , , , , 
ipc7,elevator,instance-9,sas_plan.1,200,896,46,14126,5,2,0.388197,4.43593,0.388197,896,506.425227,0.433472,678.035148,0.441206,1381.653938, , , , , , , , 
ipc7,floor-tile,instance-1,sas_plan.1,46,118,19,190,2,1,0.436575,0.039937,0.448505,113,0.815712,0.472868,1.227687,0.472868,1.599552, , , , , , , , 
ipc7,floor-tile,instance-1,sas_plan.2,37,67,19,190,2,1,0.12605,0.026641,0.12605,67,0.450532,0.169748,0.586475,0.169748,0.808108, , , , , , , , 
ipc7,floor-tile,instance-1,sas_plan.3,39,61,19,190,2,1,0.088589,0.027777,0.088589,61,0.591756,0.135135,0.831752,0.135135,1.11424, , , , , , , , 
ipc7,floor-tile,instance-1,sas_plan.4,39,59,19,190,2,1,0.07958,0.027999,0.07958,59,0.567932,0.159159,0.827898,0.159159,1.093241, , , , , , , , 
ipc7,floor-tile,instance-1,sas_plan.5,37,57,19,190,2,1,0.07563,0.029005,0.07563,57,0.494821,0.12437,0.674761,0.12437,0.925422, , , , , , , , 
ipc7,floor-tile,instance-1,sas_plan.6,37,49,19,190,2,1,0.053782,0.023517,0.053782,49,0.638088,0.082353,0.778027,0.082353,1.053797, , , , , , , , 
ipc7,floor-tile,instance-2,sas_plan.1,43,103,19,190,2,1,0.276829,0.035999,0.278205,98,0.991523,0.344872,1.211429,0.344872,1.660612, , , , , , , , 
ipc7,floor-tile,instance-2,sas_plan.2,40,72,19,190,2,1,0.170697,0.02796,0.170697,72,0.551782,0.204836,0.699708,0.204836,0.937294, , , , , , , , 
ipc7,floor-tile,instance-2,sas_plan.3,38,68,19,190,2,1,0.130159,0.023999,0.130159,68,0.471913,0.136508,0.611899,0.136508,1.030999, , , , , , , , 
ipc7,floor-tile,instance-2,sas_plan.4,42,66,19,190,2,1,0.142308,0.034687,0.142308,66,0.56662,0.232051,0.858595,0.232051,1.198663, , , , , , , , 
ipc7,floor-tile,instance-2,sas_plan.5,40,64,19,190,2,1,0.110953,0.031993,0.110953,64,0.495914,0.110953,0.587913,0.110953,1.047036, , , , , , , , 
ipc7,floor-tile,instance-2,sas_plan.6,38,52,19,190,2,1,0.07619,0.02856,0.07619,52,0.687758,0.107937,0.863686,0.107937,1.202123, , , , , , , , 
ipc7,floor-tile,instance-3,sas_plan.1,59,136,22,234,2,1,0.331454,0.08395,0.331454,136,2.435813,0.376566,3.37177,0.376566,5.660251, , , , , , , , 
ipc7,floor-tile,instance-3,sas_plan.2,58,119,22,234,2,1,0.205195,0.083998,0.205195,119,2.343899,0.264935,3.547854,0.264935,4.42222, , , , , , , , 
ipc7,floor-tile,instance-3,sas_plan.3,56,117,22,234,2,1,0.176101,0.075998,0.176101,117,2.190871,0.215234,2.97064,0.215234,4.255057, , , , , , , , 
ipc7,floor-tile,instance-3,sas_plan.4,56,109,22,234,2,1,0.180294,0.075918,0.180294,109,2.19917,0.211041,3.234862,0.211041,5.295719, , , , , , , , 
ipc7,floor-tile,instance-3,sas_plan.5,52,79,22,234,2,1,0.059592,0.066222,0.059592,79,2.277501,0.17551,2.989265,0.17551,4.084834, , , , , , , , 
ipc7,floor-tile,instance-3,sas_plan.6,46,63,22,234,2,1,0.062368,0.046656,0.062368,63,1.942119,0.070825,2.15,0.070825,3.353206, , , , , , , , 
ipc7,floor-tile,instance-4,sas_plan.1,63,150,22,234,2,1,0.307104,0.10394,0.307104,150,2.799679,0.443169,4.567625,0.443169,6.023845, , , , , , , , 
ipc7,floor-tile,instance-4,sas_plan.2,60,137,22,234,2,1,0.15729,0.095192,0.15729,137,3.199039,0.204477,3.958995,0.21039,6.262321, , , , , , , , 
ipc7,floor-tile,instance-5,sas_plan.1,53,127,24,258,2,1,0.413333,0.063295,0.413333,127,0.827175,0.454902,1.311149,0.454902,1.777265, , , , , , , , 
ipc7,floor-tile,instance-5,sas_plan.2,59,109,24,258,2,1,0.060777,0.091358,0.060777,109,3.655196,0.159148,4.831157,0.159148,7.240698, , , , , , , , 
ipc7,floor-tile,instance-5,sas_plan.3,57,105,24,258,2,1,0.093603,0.079998,0.093603,105,2.81586,0.173737,3.819828,0.173737,5.824624, , , , , , , , 
ipc7,floor-tile,instance-5,sas_plan.4,51,85,24,258,2,1,0.070578,0.05996,0.070578,85,1.883758,0.086735,2.147737,0.086735,3.498528, , , , , , , , 
ipc7,floor-tile,instance-5,sas_plan.5,53,81,24,258,2,1,0.05098,0.067913,0.05098,81,2.099819,0.083922,2.465728,0.083922,3.934331, , , , , , , , 
ipc7,floor-tile,instance-5,sas_plan.6,51,71,24,258,2,1,0.055272,0.062943,0.055272,71,2.906652,0.082483,3.258642,0.082483,5.260796, , , , , , , , 
ipc7,floor-tile,instance-5,sas_plan.7,49,65,24,258,2,1,0.055504,0.055972,0.055504,65,2.723872,0.093432,3.127846,0.093432,4.728049, , , , , , , , 
ipc7,floor-tile,instance-5,sas_plan.8,47,63,24,258,2,1,0.058586,0.051388,0.058586,63,2.19525,0.088889,2.491179,0.088889,3.88936, , , , , , , , 
ipc7,floor-tile,instance-6,sas_plan.1,54,128,24,258,2,1,0.399698,0.06396,0.399698,128,0.975617,0.438914,1.471473,0.438914,2.106204, , , , , , , , 
ipc7,floor-tile,instance-6,sas_plan.2,60,110,24,258,2,1,0.061101,0.095941,0.061101,110,3.935762,0.171204,5.275716,0.171204,6.830821, , , , , , , , 
ipc7,floor-tile,instance-6,sas_plan.3,58,106,24,258,2,1,0.092857,0.086474,0.092857,106,3.029492,0.186364,4.177138,0.186364,5.512539, , , , , , , , 
ipc7,no-mystery,instance-1,sas_plan.1,22,20,8,1296,0,0,0.047368,0.016,0.047368,20,0.047902,0.173684,0.083816,0.173684,0.138933,626,9921,0.047,2.392,40542,1007482,0.053,1799.87
ipc7,no-mystery,instance-1,sas_plan.2,21,19,8,1296,0,0,0.052632,0.016,0.052632,19,0.044,0.157895,0.067943,0.157895,0.104075,529,8457,0.053,2.01,35978,936441,0.058,1799.356
ipc7,no-mystery,instance-1,sas_plan.3,20,18,8,1296,0,0,0.058824,0.015999,0.058824,18,0.039999,0.137255,0.055987,0.137255,0.091954,456,7197,0.059,1.882,31525,866843,0.059,1799.717
ipc7,no-mystery,instance-11,sas_plan.1,22,20,8,882,0,0,0.047368,0.010485,0.047368,20,0.042438,0.142105,0.066407,0.142105,0.096544,585,9769,0.047,1.355,24396,518111,0.047,1799.287
ipc7,no-mystery,instance-11,sas_plan.2,20,18,8,882,0,0,0.058824,0.011994,0.058824,18,0.03362,0.137255,0.047857,0.137255,0.076835,456,7197,0.059,1.361,18921,436720,0.059,1799.421
ipc7,no-mystery,instance-12,sas_plan.1,23,21,9,1194,0,0,0.071429,0.011992,0.071429,21,0.064254,0.128571,0.083902,0.128571,0.103857,585,11010,0.071,1.472,29178,705813,0.071,1799.162
ipc7,no-mystery,instance-13,sas_plan.1,28,26,10,2744,0,0,0.033846,0.031969,0.033846,26,0.139916,0.123077,0.183893,0.123077,0.467016,911,20327,0.046,12.03,113188,3292308,0.046,1799.907
ipc7,no-mystery,instance-2,sas_plan.1,25,23,9,1734,0,0,0.051383,0.019999,0.051383,23,0.083928,0.146245,0.123927,0.146245,0.206915,737,14398,0.059,3.893,61142,1595057,0.059,1799.256
ipc7,no-mystery,instance-2,sas_plan.2,24,22,9,1734,0,0,0.064935,0.02,0.064935,22,0.079947,0.064935,0.095947,0.064935,0.159946,655,12616,0.065,3.466,54965,1497329,0.065,1799.703
ipc7,no-mystery,instance-2,sas_plan.3,23,21,9,1734,0,0,0.071429,0.01999,0.071429,21,0.067898,0.071429,0.083897,0.071429,0.135732,575,10976,0.071,3.462,48915,1401279,0.071,1799.118
ipc7,no-mystery,instance-3,sas_plan.1,30,28,10,3896,0,0,0.029101,0.043992,0.029101,28,0.163885,0.222222,0.271875,0.222222,0.9753,1092,23757,0.04,68.34,235109,7367019,0.048,1799.706
ipc7,no-mystery,instance-3,sas_plan.2,29,27,10,3896,0,0,0.031339,0.044,0.031339,27,0.16395,0.128205,0.22395,0.128205,0.811745,981,22647,0.043,56.31,216749,7063844,0.043,1799.463
ipc7,no-mystery,instance-3,sas_plan.3,28,26,10,3896,0,0,0.033846,0.039954,0.033846,26,0.155841,0.123077,0.203842,0.123077,0.689303,911,20327,0.046,57.694,198556,6763164,0.046,1799.5
ipc7,no-mystery,instance-4,sas_plan.1,35,33,11,5850,0,0,0.030303,0.067999,0.030303,33,0.335873,0.051136,0.427789,0.051136,0.795277,1469,40426,0.03,257.576, , , , 
ipc7,no-mystery,instance-4,sas_plan.2,34,32,11,5850,0,0,0.032258,0.068001,0.032258,32,0.323982,0.054435,0.415976,0.054435,0.778214,1349,34876,0.032,227.785,472416,16089819,0.032,1799.958
ipc7,no-mystery,instance-4,sas_plan.3,33,31,11,5850,0,0,0.034409,0.067994,0.034409,31,0.279701,0.092473,0.35477,0.092473,0.865148,1239,33534,0.034,233.741,440501,15556099,0.034,1799.944
ipc7,no-mystery,instance-4,sas_plan.4,31,29,11,5850,0,0,0.039409,0.064,0.039409,29,0.219771,0.086207,0.267771,0.086207,0.611187,1053,27548,0.039,190.875,377244,14497863,0.039,1799.267
ipc7,no-mystery,instance-4,sas_plan.5,30,28,11,5850,0,0,0.042328,0.064001,0.042328,28,0.223861,0.089947,0.271838,0.089947,0.618366,989,24920,0.042,368.364,345878,13973161,0.042,1799.846
ipc7,no-mystery,instance-5,sas_plan.1,39,37,12,6574,0,0,0.022523,0.092,0.022523,37,0.623324,0.093093,0.879286,0.093093,1.840437,1840,56307,0.024,238.012, , , , 
ipc7,no-mystery,instance-5,sas_plan.2,38,36,12,6574,0,0,0.02381,0.079962,0.02381,36,0.543699,0.092063,0.751562,0.092063,1.576344,1670,51733,0.025,449.52, , , , 
ipc7,no-mystery,instance-6,sas_plan.1,41,39,13,7084,0,0,0.021592,0.091961,0.021592,39,0.707732,0.136302,0.97164,0.136302,1.827443,1928,62190,0.028,218.136, , , , 
ipc7,no-mystery,instance-7,sas_plan.1,50,48,14,8916,0,0,0.011525,0.135933,0.011525,48,1.331851,0.076241,1.827772,0.076241,2.772199,3170,120459,0.02,916.162, , , , 
ipc7,no-mystery,instance-7,sas_plan.2,49,47,14,8916,0,0,0.012951,0.132,0.012951,47,1.299901,0.177613,1.871878,0.177613,3.647806,2990,113083,0.021,467.295, , , , 
ipc7,no-mystery,instance-7,sas_plan.3,47,45,14,8916,0,0,0.015152,0.124487,0.015152,45,1.116388,0.159596,1.496338,0.159596,2.514981,2687,91553,0.025,1035.979, , , , 
ipc7,no-mystery,instance-7,sas_plan.4,46,44,14,8916,0,0,0.015856,0.124003,0.015856,44,1.011995,0.167019,1.36794,0.167019,2.368978,2491,85297,0.026,418.88, , , , 
ipc7,no-mystery,instance-7,sas_plan.5,42,40,14,8916,0,0,0.021795,0.11198,0.021795,40,0.871765,0.10641,1.179697,0.10641,2.118633,1980,69991,0.032,352.179, , , , 
ipc7,no-mystery,instance-8,sas_plan.1,45,43,15,6700,0,0,0.027685,0.095995,0.027685,43,1.043877,0.115172,1.239871,0.115172,1.640429,2268,86376,0.034,117.546, , , , 
ipc7,no-mystery,instance-8,sas_plan.2,44,42,15,6700,0,0,0.027875,0.100001,0.027875,42,0.995802,0.065041,1.131791,0.065041,1.366139,2135,80528,0.035,106.302, , , , 
ipc7,parking,instance-1,sas_plan.1,71,69,78,23960,0,0,0.004263,0.807809,0.004263,69,17.128191,0.004263,18.639846,0.004263,34.964338,7613,362467,0.004,3.487, , , , 
ipc7,parking,instance-1,sas_plan.2,70,68,78,23960,0,0,0.002195,0.799976,0.002195,68,14.063146,0.086479,15.910872,0.086479,21.992782,7913,349391,0.003,4.977, , , , 
ipc7,parking,instance-1,sas_plan.3,66,64,78,23960,0,0,0.00248,0.75997,0.00248,64,10.654444,0.050099,11.8263,0.050099,17.081824,6729,292000,0.003,3.42, , , , 
ipc7,parking,instance-1,sas_plan.4,52,50,78,23960,0,0,0.004898,0.683798,0.004898,50,5.041603,0.101224,5.473498,0.101224,7.611085,3945,142553,0.005,1.527, , , , 
ipc7,parking,instance-1,sas_plan.5,42,40,78,23960,0,0,0.002564,0.631985,0.002564,40,2.067672,0.002564,2.219665,0.002564,3.675553,2246,70896,0.003,0.989, , , , 
ipc7,parking,instance-1,sas_plan.6,41,39,78,23960,0,0,0.002699,0.627841,0.002699,39,1.955533,0.002699,2.111486,0.002699,3.479173,2203,66123,0.003,1.144, , , , 
ipc7,parking,instance-1,sas_plan.7,40,38,78,23960,0,0,0.002845,0.61995,0.002845,38,1.595908,0.002845,1.723906,0.002845,2.727851,2045,61151,0.003,0.86, , , , 
ipc7,parking,instance-1,sas_plan.8,39,37,78,23960,0,0,0,0.623902,0,37,1.463867,0,1.567859,0,2.411724,1965,56699,0,0.876, , , , 
ipc7,parking,instance-10,sas_plan.1,92,90,92,39548,0,0,0.003995,1.503097,0.003995,90,60.932006,0.005993,65.831673,0.005993,124.555413,12816,786608,0.005,14.975, , , , 
ipc7,parking,instance-10,sas_plan.2,70,68,92,39548,0,0,0.005268,1.223701,0.005268,68,14.991513,0.163301,17.506711,0.163301,21.891431,6864,345462,0.005,4.095, , , , 
ipc7,parking,instance-11,sas_plan.1,86,84,99,49394,0,0,0.00545,1.803557,0.00545,84,60.773345,0.00545,62.809306,0.00545,118.660167,11098,642659,0.005,5.704, , , , 
ipc7,parking,instance-11,sas_plan.2,79,77,99,49394,0,0,0.003076,1.591644,0.003076,77,30.026859,0.048189,32.570714,0.048189,46.47158,8980,497091,0.003,8.238, , , , 
ipc7,parking,instance-11,sas_plan.3,78,76,99,49394,0,0,0.004211,1.555879,0.004211,76,27.969455,0.004211,29.205401,0.004211,55.630857, , , , , , , , 
ipc7,parking,instance-11,sas_plan.4,69,67,99,49394,0,0,0.004975,1.499931,0.004975,67,19.19875,0.004975,19.962723,0.004975,37.73752,6196,329100,0.005,2.712, , , , 
ipc7,parking,instance-11,sas_plan.5,53,51,99,49394,0,0,0.002353,1.351916,0.002353,51,5.831677,0.002353,6.119671,0.002353,10.650765,3617,149113,0.002,1.495, , , , 
ipc7,parking,instance-11,sas_plan.6,51,49,99,49394,0,0,0.002551,1.335979,0.002551,49,5.359868,0.002551,5.63986,0.002551,9.695785,3333,132815,0.003,1.44, , , , 
ipc7,parking,instance-11,sas_plan.7,50,48,99,49394,0,0,0.003546,1.319933,0.003546,48,5.019763,0.003546,5.255755,0.003546,8.987348,3149,124959,0.004,1.291, , , , 
ipc7,parking,instance-12,sas_plan.1,70,68,99,49394,0,0,0.004829,1.471943,0.004829,68,17.98749,0.102283,19.671468,0.102283,27.356578,6604,344465,0.005,3.125, , , , 
ipc7,parking,instance-13,sas_plan.1,79,77,99,49394,0,0,0.003418,1.567986,0.003418,77,37.283424,0.009228,39.775322,0.009228,67.523036,8876,496677,0.003,4.853, , , , 
ipc7,parking,instance-13,sas_plan.2,71,69,99,49394,0,0,0.002558,1.483971,0.002558,69,20.883568,0.038363,22.579533,0.038363,35.064291,7071,360491,0.003,3.765, , , , 
ipc7,parking,instance-14,sas_plan.1,80,78,99,49394,0,0,0.003663,1.595959,0.003663,78,36.062386,0.079254,37.178347,0.079254,48.444019,9155,515909,0.004,6.247, , , , 
ipc7,parking,instance-14,sas_plan.2,72,70,99,49394,0,0,0.004141,1.499945,0.004141,70,22.826789,0.077847,25.306635,0.077847,34.133154,7154,375410,0.004,4.371, , , , 
ipc7,parking,instance-14,sas_plan.3,68,66,99,49394,0,0,0.005594,1.447949,0.005594,66,19.578404,0.076923,21.602354,0.076923,29.499738,6258,315911,0.006,2.858, , , , 
ipc7,parking,instance-14,sas_plan.4,66,64,99,49394,0,0,0.00248,1.43567,0.00248,64,15.464146,0.020337,16.295946,0.020337,25.834608,5764,288370,0.003,2.693, , , , 
ipc7,parking,instance-14,sas_plan.5,50,48,99,49394,0,0,0.00266,1.323956,0.00266,48,4.567619,0.00266,4.799605,0.00266,8.07941,3013,124447,0.003,1.163, , , , 
ipc7,parking,instance-15,sas_plan.1,82,80,106,60752,0,0,0.001582,1.943534,0.001582,80,38.838546,0.071835,42.597621,0.071835,58.102969,8965,553046,0.002,6.374, , , , 
ipc7,parking,instance-15,sas_plan.2,76,74,106,60752,0,0,0.001851,1.86394,0.001851,74,27.166801,0.077379,30.498587,0.077379,41.660597,7439,439417,0.002,5.073, , , , 
ipc7,parking,instance-16,sas_plan.1,89,87,106,60752,0,0,0.002138,2.035499,0.002138,87,67.238964,0.040096,70.211566,0.040096,100.837197,11053,708810,0.002,9.091, , , , 
ipc7,parking,instance-17,sas_plan.1,102,100,106,60752,0,0,0.00101,2.2839,0.00101,100,82.042399,0.00101,86.786345,0.00101,166.545096,14153,1064780,0.001,9.808, , , , 
ipc7,parking,instance-17,sas_plan.2,100,98,106,60752,0,0,0.000842,2.259927,0.000842,98,80.369069,0.110246,86.508742,0.110246,121.190971,14291,1006144,0.001,106.437, , , , 
ipc7,parking,instance-17,sas_plan.3,96,94,106,60752,0,0,0.00183,2.139973,0.00183,94,67.093368,0.00183,71.172927,0.00183,136.706787,12760,888787,0.002,9.641, , , , 
ipc7,parking,instance-17,sas_plan.4,78,76,106,60752,0,0,0.000351,1.871931,0.000351,76,25.529621,0.000351,26.825551,0.000351,50.763685,7747,474643,0,4.717, , , , 
ipc7,parking,instance-17,sas_plan.5,57,55,106,60752,0,0,0.002694,1.663968,0.002694,55,10.131789,0.002694,10.523771,0.002694,19.111603,4198,185514,0.003,1.61, , , , 
ipc7,parking,instance-17,sas_plan.6,56,54,106,60752,0,0,0.002096,1.65185,0.002096,54,9.21139,0.002096,9.567378,0.002096,17.174967,4020,175818,0.002,1.586, , , , 
ipc7,parking,instance-17,sas_plan.7,55,53,106,60752,0,0,0.002903,1.635977,0.002903,53,7.623377,0.002903,7.923367,0.002903,14.003092,3751,166092,0.003,1.629, , , , 
ipc7,parking,instance-17,sas_plan.8,54,52,106,60752,0,0,0.000754,1.667949,0.000754,52,7.555723,0.000754,7.819717,0.000754,13.787459,3602,151677,0.001,1.632, , , , 
ipc7,parking,instance-18,sas_plan.1,92,90,106,60752,0,0,0.003246,2.099937,0.003246,90,70.321855,0.028964,80.357225,0.028964,128.377493,12143,784111,0.003,7.613, , , , 
ipc7,parking,instance-18,sas_plan.2,84,82,106,60752,0,0,0.003312,1.971958,0.003312,82,49.998869,0.023788,52.354828,0.023788,83.721546,10699,599480,0.003,5.883, , , , 
ipc7,parking,instance-18,sas_plan.3,80,78,106,60752,0,0,0.002664,1.89594,0.002664,78,39.154783,0.014652,40.738742,0.014652,70.348122,9334,516732,0.003,4.587, , , , 
